Title,Status,Category,Open Date,Close Date
TOTVS -  Outros - o totvs não esta abrindo ,Fechado,Tecnologia > Cross > ERP,2024-09-24 13:54:57,2024-09-27 17:00:00
RD STATION,Fechado,Tecnologia > PDI > RD Station,2024-09-24 09:26:07,2024-09-27 20:00:00
VPN Globo - Instalação ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-09-24 08:59:18,
VPN Globo - Instalação - ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-09-24 08:59:18,2024-09-27 20:00:00
"Computador estava ligado, desligou sozinho e não quer ligar mais. - Redação TV",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-24 07:26:41,2024-09-27 20:00:00
Usuário Prestador Globo - Solução de Problemas ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-09-23 09:02:01,
BackStage - Criação de Conta ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-09-20 11:57:28,
SISCOM - Criação de Conta ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-09-20 11:56:28,
Usuário Prestador Globo - Criação de Conta ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-09-20 11:51:13,
Requisição de periferico - Teclado - Marketing,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-09-20 11:47:02,2024-09-29 18:22:13
TAYSSA ESTÁ PRECISANDO DE ALGUNS ACESSOS ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-19 14:58:53,2024-09-22 20:00:00
Requisição de periferico - Fones - RH,Pendente,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-09-19 12:01:57,2024-09-20 20:00:00
Ela ta sem acesso a maquina - Marketing,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-19 10:44:02,2024-09-22 20:00:00
"Máquina travando , lentidão para abrir os aplicativos em geral ;  EX: Quando estou digitando está demorando para carregar as páginas e outros ..     Vandois Ferreira  OPEC TV  - Comercial",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-19 10:19:32,2024-09-23 19:21:09
TOTVS -  Outros - programa totvs,Fechado,Tecnologia > Cross > ERP,2024-09-18 14:06:25,2024-09-23 17:00:00
Usuário de Rede - RAIMUNDO NONATO DA SILVA ,Fechado,Tecnologia > Cross > Acesso,2024-09-18 13:09:28,2024-09-20 17:00:00
mouse para meu pc ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-18 12:51:05,2024-09-21 20:00:00
INSTALAR PROGRAMA,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-18 10:01:15,2024-09-21 20:00:00
Problema Impressora  -  ,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-09-17 16:07:50,2024-09-21 19:50:25
Solicito a Instalação de Impressora  - 	Marketing / Produtos e Soluções,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-09-17 14:46:38,2024-09-19 20:00:00
Telefonia - Outros - TROCA DO APARELHO QUE APAGOU O VISOR	,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-09-17 12:13:20,2024-09-19 17:00:00
Problema com Ramal  - Não recebe ligação,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-09-17 08:58:00,2024-09-19 17:00:00
monitores não ligam - Operação Jornalismo,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-17 07:34:29,2024-09-20 20:00:00
Requisição de periferico - Mouse - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-09-16 16:21:32,2024-09-21 08:50:19
Usuário de Rede - YARA FRANCINETH MA CORREIA,Fechado,Tecnologia > Cross > Acesso,2024-09-16 15:54:09,2024-09-18 17:00:00
"Máquina com muira lentidão. Travando, mesmo só com o navegador aberto.     - Imirante/G1",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-16 14:18:12,2024-09-29 19:33:03
Ar-condicionado - CONTROLE MESTRE - Aparelho pingando ,Fechado,Tecnologia > Serviço > Infraestrutura > Refrigeração,2024-09-16 12:38:34,2024-09-18 17:00:00
INSTAÇÃO DO CAP CUT NO MEU PC ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-16 10:28:58,2024-09-19 20:00:00
notebook não consegue acessar o trânsito. - Operação Jornalismo,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-16 10:08:50,2024-09-19 20:00:00
Solução de problemas - ,Fechado,Tecnologia > PDI > Desenvolvimento,2024-09-16 10:03:43,2024-09-19 17:00:00
Problemas técnico nas ilhas de ingest  14 09 24 ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-16 08:17:46,2024-09-19 20:00:00
Máquinas desligaram  - Operação Jornalismo,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-15 11:36:26,2024-09-19 17:59:41
Requisição de periferico - Teclado - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-09-15 06:26:34,2024-09-16 20:00:00
acesso ao transito. PC REINICIOU e voltou com o mesmo problema - Operação Jornalismo,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-13 09:47:21,2024-09-16 20:00:00
Solicito a Instalação de Impressora  - 	marketing,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-09-13 09:43:57,2024-09-15 20:00:00
Problema Impressora  -  ,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-09-12 16:35:18,2024-09-14 20:00:00
Computador não está ligando - Financeiro,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-12 11:23:42,2024-09-15 20:00:00
acessar o transito - Operação Jornalismo,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-12 11:11:50,2024-09-15 20:00:00
Problema com Ramal  - Outro problema,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-09-12 09:31:53,2024-09-16 17:00:00
PROBLEMA NA REGRESSIVA E TELE TEXTO TRAVADO 12 09 24 ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-12 05:57:35,2024-09-15 20:00:00
Anews - Criar novo usuário - Bel Soares,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-09-11 18:07:08,2024-09-13 17:00:00
Anews - Criar novo usuário - josé carlos vieira,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-09-11 17:38:44,2024-09-13 17:00:00
Solicito a Instalação de Impressora  - 	programação,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-09-11 14:36:25,2024-09-13 20:00:00
Ar-condicionado - marketing - Não está gelando ,Fechado,Tecnologia > Serviço > Infraestrutura > Refrigeração,2024-09-11 14:34:19,2024-09-13 17:00:00
Ar-condicionado - Comercial - Não está gelando ,Fechado,Tecnologia > Serviço > Infraestrutura > Refrigeração,2024-09-11 14:33:07,2024-09-13 17:00:00
Ar-condicionado - OPEC TV - Não está gelando ,Fechado,Tecnologia > Serviço > Infraestrutura > Refrigeração,2024-09-11 14:31:13,2024-09-13 17:00:00
Sistema Alfred 02  - CEDOC  - Acessibilidade Negada,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Programas Internos,2024-09-11 13:50:15,2024-09-13 17:00:00
Rede muito lenta,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-11 10:50:40,2024-09-28 17:53:42
pc no estudio,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-11 10:15:13,2024-09-14 20:00:00
Preciso de um fone de ouvido ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-10 17:32:33,2024-09-29 10:32:21
Usuário de Rede - JOSÉ CARLOS DA SILVA VIEIRA,Fechado,Tecnologia > Cross > Acesso,2024-09-10 16:41:31,2024-09-12 17:00:00
Criação de Acesso a VPN Corporativa,Fechado,Tecnologia > Cross > Acesso,2024-09-10 15:05:55,2024-09-19 08:49:28
"Boa tarde      Por gentileza , atendimento para verificação do computador material bruto para guardar e captar material bruto de Jornalismo .     Necessidade de urgência , temos material pra os jornais da tarde em espera : Globo Esporte , JM2, Red",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-10 14:34:05,2024-09-13 20:00:00
"Boa tarde      Por gentileza , gostaria de atendimento para verificação do computador do material bruto que fica 24 horas ligado . Necessidade de guardar e captar material do Jornalismo .       Se possível com urgência , pois tenho material para o",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-10 13:48:11,2024-09-13 20:00:00
Requisição de periferico - Mouse - Marketing,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-09-10 13:46:20,2024-09-11 20:00:00
Visualização as câmeras congelando - Portaria,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-10 11:18:52,2024-09-15 11:43:01
Acesso a Pasta - Trânsito/ Matérias brutas/ Matérias prontas - Trânsito,Fechado,Tecnologia > Cross > Acesso,2024-09-10 10:52:34,2024-09-11 17:00:00
Máquina está apresentando muita lentidão - Produtora,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-10 10:03:13,2024-09-13 20:00:00
microfone estudio,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-10 09:33:31,2024-09-13 20:00:00
Monitor muito ruim,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-10 08:50:41,2024-09-15 08:41:40
Problema Impressora  -  ,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-09-10 08:05:16,2024-09-12 20:00:00
"o mouse do meu computador está travando...ele foi trocado há pouco tempo, até sábado de manhã tava funcionando perfeitamente. Hoje tá engatando demais. - Redação TV",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-09 17:46:32,2024-09-12 20:00:00
Criação de Acesso a VPN Corporativa,Fechado,Tecnologia > Cross > Acesso,2024-09-09 16:10:40,2024-09-11 17:00:00
Criação de Conta - CONTAS - LICIA ALMEIDA ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Programas Internos,2024-09-09 15:36:44,2024-09-11 17:00:00
Acesso a Pasta - Trânsito  - Trânsito ,Fechado,Tecnologia > Cross > Acesso,2024-09-09 15:15:21,2024-09-10 17:00:00
MAPEAMENTO DO MEU USUÁRIO/COMPUTADOR,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-09 14:42:58,2024-09-12 20:00:00
Validação do Programa da Adobe,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-09 14:36:09,2024-09-12 20:00:00
Email - Criar novo E-mail,Fechado,Tecnologia > Cross > Acesso,2024-09-09 14:20:06,2024-09-11 17:00:00
CRIAÇÃO USUÁRIO DE EDIÇÃO,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-09 14:01:16,2024-09-12 20:00:00
Completar instalação de Capcut - Matheus g1,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-09 09:07:59,2024-09-12 20:00:00
"Por ser antiga, minha máquina está apresentando travamentos e lentidões constantes, impedindo a agilização e a condução do trabalho. - Rádio AM",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-09 09:03:25,2024-09-12 20:00:00
Acesso a Pasta - Trânsito  - REdação ,Fechado,Tecnologia > Cross > Acesso,2024-09-07 10:17:05,2024-09-10 17:00:00
Audiomaster FM reserva sem espaço em disco,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-06 17:46:17,2024-09-09 20:00:00
media monitoring sistem  - CEDOC  - não acesso MMS ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Programas Internos,2024-09-06 15:35:15,2024-09-10 17:00:00
PC Audiomaster Reserva - AM,Pendente,Tecnologia > Serviço > NOC > Ajuda e Suporte > Internet e Redes,2024-09-06 15:33:08,2024-09-09 20:00:00
Anews -  senha entrada ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-09-06 15:31:04,2024-09-09 20:00:00
Computador não está ligando - Marketing,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-06 14:49:12,2024-09-09 20:00:00
Problema com Ramal Jana - Telefone mudo,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-09-06 11:29:22,2024-09-10 17:00:00
Usuário de Rede - JOANESBEL SOARES NASCIMENTO SANTANA,Fechado,Tecnologia > Cross > Acesso,2024-09-05 16:34:39,2024-09-09 17:00:00
Não consigo captura censuras das rádios. - Comercial,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-05 14:17:17,2024-09-08 20:00:00
Alteração de local do Ramal de comercial vendas para COMERCIAL VENDAS,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-09-05 13:53:33,2024-09-09 17:00:00
EXCEL,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-05 11:49:30,2024-09-08 20:00:00
Solicito a Instalação de Impressora  - 	Marketing,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-09-05 11:02:09,2024-09-07 20:00:00
Troca de lâmpada - ,Fechado,Tecnologia > Serviço > Infraestrutura > Elétrica,2024-09-05 10:59:06,2024-09-07 20:00:00
Email - Criar novo E-mail,Fechado,Tecnologia > Cross > Acesso,2024-09-05 10:31:31,2024-09-09 17:00:00
"Acesso a Pasta - As que foram colocadas ontem sumiram. Foram: catalogados, VMIX_Gravacao, C e FM - Mirante FM",Fechado,Tecnologia > Cross > Acesso,2024-09-05 10:06:23,2024-09-06 17:00:00
Estou sem internetN,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-05 09:39:55,2024-09-08 20:00:00
Telefonia - Outros - Linhas IAD MUDAS	,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-09-05 06:07:19,2024-09-09 17:00:00
Anews -  Instalação,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-09-04 17:17:06,2024-09-07 20:00:00
Mal contato no cabo do monitor. - Produtora,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-04 15:15:15,2024-09-07 20:00:00
Email - Solicitar Exclusão de E-mail,Fechado,Tecnologia > Cross > Acesso,2024-09-04 10:28:35,2024-09-06 17:00:00
Email - Criar novo E-mail,Fechado,Tecnologia > Cross > Acesso,2024-09-04 10:27:12,2024-09-06 17:00:00
INSTALAÇÃO DE PROGRAMAS NO MEU PC DE VENDAS,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-04 10:15:02,2024-09-07 20:00:00
Email - Criar novo E-mail,Fechado,Tecnologia > Cross > Acesso,2024-09-04 09:51:37,2024-09-06 17:00:00
Acesso a Pasta - Catalogados - Mirante FM,Fechado,Tecnologia > Cross > Acesso,2024-09-04 09:44:58,2024-09-05 17:00:00
SLZ-OPJ-20,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Contas e Acessos,2024-09-03 16:56:42,2024-09-06 20:00:00
Formatar máquina ,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Softwares e Aplicativos,2024-09-03 16:54:03,2024-09-06 20:00:00
extensão do OPERA  - CEDOC - TV MIRANTE - OPERAÇÕES JORNALISMO  - Instalação da extensão ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Programas Internos,2024-09-03 16:22:31,2024-09-05 17:00:00
Impressora com problemas ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Impressoras,2024-09-03 14:31:21,2024-09-06 20:00:00
Entrevista via Skype -  REDE - CAROLINE VALOIS   ,Fechado,Tecnologia > Operação > Operação Técnica > Skype,2024-09-03 14:19:26,2024-09-04 05:19:26
Email - Criar novo E-mail,Fechado,Tecnologia > Cross > Acesso,2024-09-03 11:49:18,2024-09-05 17:00:00
Email - Criar novo E-mail,Fechado,Tecnologia > Cross > Acesso,2024-09-03 10:32:26,2024-09-05 17:00:00
Anews - Criar novo usuário - ANA LETICIA PINHEIRO DA SILVA FERRO,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-09-03 09:47:10,2024-09-05 17:00:00
Solicito a compra de 4 fones para uso na discoteca e flashes ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-03 09:42:49,2024-09-29 18:36:09
AudioMaster - Sem acesso ao programa,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Softwares Acess,2024-09-03 09:37:51,2024-09-06 20:00:00
Entrevista via Skype -  JM1 - CAROLINE  VALOIS ,Fechado,Tecnologia > Operação > Operação Técnica > Skype,2024-09-03 06:10:44,2024-09-04 09:52:19
Anews - Criar novo usuário - Matheus de Sousa Diniz,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-09-02 16:36:03,2024-09-04 17:00:00
Email - Solicitar Exclusão de E-mail,Fechado,Tecnologia > Cross > Acesso,2024-09-02 16:21:59,2024-09-04 17:00:00
O TELÃO NÃO ESTÁ FUNCIONANDO,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-09-02 15:23:03,2024-09-05 20:00:00
Problema no Disco D - Produtora,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-02 14:08:50,2024-09-07 10:33:31
Usuário Prestador Globo - Criação de Conta ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-09-02 13:41:34,
Solução de problemas - ,Fechado,Tecnologia > PDI > Desenvolvimento,2024-09-02 10:55:06,2024-09-05 17:00:00
O computador apresenta lentidão - Imirante/G1,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-02 09:10:04,2024-09-05 20:00:00
"Computador estava funcionando, apagou do nada e não liga mais. - Redação TV",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-09-02 09:06:40,2024-09-05 20:00:00
Notebook lento,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Hardware (Dispositivos/Equipamentos),2024-09-02 07:14:03,2024-09-05 20:00:00
