Title,Status,Category,Open Date,Close Date
USUÁRIO ITS,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-04-30 17:35:04,2024-05-03 20:00:00
Troca de lâmpada - ,6,Tecnologia > Serviço > Infraestrutura > Elétrica,2024-04-30 16:55:05,2024-05-02 20:00:00
Monitor com problema no LED. - Financeiro,6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-04-29 16:32:49,2024-05-03 08:15:10
Requisição de periferico - Outros - Comercial,6,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-04-29 15:11:49,2024-07-19 07:11:56
Problema Impressora  -  ,6,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-04-29 14:21:26,2024-05-01 20:00:00
Bom dia   Pessoal estou com alguns problemas no computador: Teclado e mouse  travando as vezes . Algumas páginas não abrem . Muito lento !!   Internet não uma simples página : Ex: Globo.com .   E-MAIL -As vezes travando .  SIS.COM : Aparece a mens,6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-04-29 11:34:01,2024-05-02 20:00:00
Redefinição de senha - Ramon Maia,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-04-26 09:45:59,2024-04-29 20:00:00
e-mail prestador globo,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-04-25 14:45:41,2024-04-28 20:00:00
Meu computador ( e o da Patrícia Carvcalho perto de mim) estão sem acesso ao trânsito - Redação TV,6,Tecnologia > Serviço > NOC > Suporte de TI > Compartilhamento de Arquivos em Rede,2024-04-24 11:29:57,2024-04-27 20:00:00
Problema Impressora  -  ,6,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-04-24 09:27:25,2024-04-26 20:00:00
Anews -  Adicionar como editor do JM2,6,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-04-23 14:25:39,2024-04-26 20:00:00
Problema com Ramal Madelon - Não completa Ligação,6,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-04-23 14:24:53,2024-04-25 17:00:00
"Preciso de um monitor novo, pois o que tem aqui está com os cabos de ligar folgados, o que deixa a imagem trêmula. - Financeiro",6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-04-23 11:44:20,2024-07-06 09:34:36
Requisição de periferico - Mouse - Financeiro,6,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-04-23 11:41:50,2024-07-16 09:29:11
Requisição de periferico - Teclado - Financeiro,6,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-04-23 11:40:23,2024-04-30 10:35:28
Problema na CPU do computador. - Rádio FM,6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-04-23 09:59:08,2024-04-26 20:00:00
Problema Impressora  -  ,6,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-04-23 09:12:44,2024-04-25 20:00:00
Anews -  Colocar meu usuário como apresentador do JM2,6,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-04-22 15:25:35,2024-04-25 20:00:00
"Máquina com lentidão para abrir páginas, qualquer aba com muita informação (como whatsapp, gmail, tsuru) gera problemas e a página fica em branco, com cerca de 5 minutos para carregar.      A máquina também não consegue ler/abrir arquivos pesados, com",6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-04-22 10:10:01,2024-04-25 20:00:00
Requisição de periferico - Mouse - Redação TV,6,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-04-22 09:57:24,2024-04-23 20:00:00
Manutenção Gerador,6,Tecnologia > Serviço > Infraestrutura > Elétrica,2024-04-22 08:03:30,
COMPUTADOR LENTO,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-04-19 12:41:30,2024-04-22 20:00:00
acesso sistema ARH - módulo prestador,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-04-19 10:47:06,2024-04-22 20:00:00
Acesso a Pasta - Trânsito/ Matérias brutas/ Matérias prontas - Trânsito,6,Tecnologia > Cross > Acesso,2024-04-19 10:35:19,2024-04-22 17:00:00
"TOTVS -  Presidência, diretorias e gerencias - Usuario bloqueado",6,Tecnologia > Cross > ERP,2024-04-19 10:07:56,2024-04-24 17:00:00
Mouse e Teclado,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-04-18 17:32:18,2024-05-03 06:59:48
Requisição de periferico - Mouse - Redação TV,6,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-04-18 15:14:49,2024-04-19 20:00:00
Anews -  Definir privilégios de acesso a pautas no anews,6,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-04-18 13:09:27,2024-05-08 12:29:37
Anews -  Coluna de Produtor,6,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-04-18 13:06:36,2024-04-21 20:00:00
"Monitor dando linhas verdes, problema com cabo vga.   - Marketing",6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-04-18 12:59:37,2024-04-21 20:00:00
TOTVS -  RH - ATUALIZAÇAO DA BASE TESTE,6,Tecnologia > Cross > ERP,2024-04-18 11:59:45,2024-04-23 17:00:00
BackStage - Solução de Problemas ,6,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-04-18 08:47:56,
Instalar programas de edição ,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-04-18 08:46:45,2024-04-21 20:00:00
Acesso ao  backstage para Claudia Pontes,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-04-17 10:42:03,2024-04-24 18:40:28
Acesso aos sistemas para subir os vídeos no globoplay,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-04-16 15:37:42,2024-04-19 20:00:00
"Computador não está iniciando, tela preta com a frase Checking Media Presence, Start PXE..  - Marketing",6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-04-16 15:19:05,2024-04-19 20:00:00
"Usuário Prestador Globo - Outro - Olá, bom dia. Estou precisando ter acesso a um sistema de trilhas do Esporte da Globo. Eles liberaram a solicitação nossa mas enviaram o e-mail abaixoThiago este é o acesso para o Acervo musical do Esporte da Globo.     g",6,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-04-16 10:06:59,2024-07-01 12:03:13
