Title,Status,Category,Open Date,Close Date
Manutenção Técnica - MICROFONE 7 - ESTUDIO 1 - som com ruídos,6,Tecnologia > Serviço > Infraestrutura > Manutenção,2024-03-04 10:44:11,2024-03-06 17:00:00
Impressora,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-03-04 10:31:49,2024-03-07 20:00:00
Requisição de periferico - Mouse - Financeiro,6,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-03-04 09:44:46,2024-03-05 20:00:00
ACESSO CONTA ADOBE E APP CONSULTA RH,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-03-04 09:00:45,2024-03-07 20:00:00
O sistema do Imirante está lento  - Imirante/G1,6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-03-04 07:47:09,2024-03-07 20:00:00
Voltando de férias hoje e esqueci meu usuário e senha,6,Tecnologia > Cross > Acesso,2024-03-04 07:27:25,
Elemental - GLOBO-MA1 - Indisponibilidade - INC0604885,6,Tecnologia > Cross > Infraestrutura,2024-03-03 12:41:03,
Conversor de mídia SDI - HDMI com problemas,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-03-02 19:25:01,2024-03-29 09:09:55
BackStage - Criação de Conta ,6,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-03-01 16:11:44,
Anews - Criar novo usuário - JOANDERSON BIRINO,6,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-03-01 16:09:23,2024-03-06 12:52:27
Consulta - RH,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-03-01 16:06:14,2024-03-04 20:00:00
acesso a conta Adobe ,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-03-01 13:30:35,2024-03-04 20:00:00
Olá bom dia! Seria possível a substituição do meu SSD (atualmente com 111GB) para um com maior capacidade de memória? pois os programas estão cada dia mais pesados e não está adiantando muito excluir os arquivos temporários ou só salva-los na rede... e ta,6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-03-01 09:40:23,2024-03-04 20:00:00
Sem conta do Adobe MKT 2,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-03-01 09:08:44,2024-03-04 20:00:00
TOTVS -  Controladoria - Faturamento - Outras solicitações,6,Tecnologia > Cross > ERP,2024-03-01 09:00:15,2024-03-06 17:00:00
