Title,Status,Category,Open Date,Close Date
Entrevista via Skype -  JM1 - Mical Damasceno,Fechado,Tecnologia > Operação > Operação Técnica > Skype,2024-07-03 22:01:39,2024-07-04 11:00:00
Ar-condicionado - Marketing - Outros NÃO ESTÁ ESFRIANDO,Fechado,Tecnologia > Serviço > Infraestrutura > Refrigeração,2024-07-03 13:33:39,2024-07-05 17:00:00
Solicito a Instalação de Impressora  - 	Marketing,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-07-03 10:30:24,2024-07-05 20:00:00
Requisição de periferico - Mouse - Financeiro,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-07-03 10:29:50,2024-07-04 20:00:00
Usuário de Rede - YASMIN RIBEIRO FERREIRA,Fechado,Tecnologia > Cross > Acesso,2024-07-03 09:53:19,2024-07-05 17:00:00
"Entrevista via Skype -  JM2 - Marcus Luz, coordenador da Serasa",Fechado,Tecnologia > Operação > Operação Técnica > Skype,2024-07-02 12:03:25,2024-07-02 18:03:25
Notebook do locutor com travamentos e falta de memória ao utilizar o navegador e o emulador do WhatsApp do ouvinte; - Rádio AM,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-07-02 08:27:54,2024-07-05 20:00:00
Email - Solicitar Exclusão de E-mail,Fechado,Tecnologia > Cross > Acesso,2024-07-01 16:32:22,2024-07-03 17:00:00
Consulta RH - Rádio Mirante News FM - O programa precisa ser atualizado na máquina.,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Programas Internos,2024-07-01 08:59:03,2024-07-03 17:00:00
Acesso a Pasta - catalogados - \mirantenewsfm,Fechado,Tecnologia > Cross > Acesso,2024-07-01 08:55:50,2024-07-02 17:00:00
