Title,Status,Category,Open Date,Close Date
Computador lento e travando muito. - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-29 08:30:24,2024-09-01 20:00:00
INSTALAR SISTEMA DO RH,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-29 07:43:51,2024-09-01 20:00:00
INSTAÇÃO DO APLICATIVO PRA CONSULTAR O CONTRACHEQUE ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-29 07:27:25,2024-09-01 20:00:00
O computador no qual ela usa o mouse e teclado não estão funcionando.  - Operação Jornalismo,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-28 15:08:26,2024-08-31 20:00:00
Solicitação de instalação de Ramal - Eletrônicos  Edson Neves,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-28 11:02:47,2024-09-11 10:12:56
Problema Impressora  -  ,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-08-27 18:33:25,2024-08-29 20:00:00
Requisição de periferico - Teclado - Comercial,Pendente,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-27 11:17:22,2024-08-28 20:00:00
Requisição de periferico - Fones - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-27 10:25:13,2024-08-28 20:00:00
PROBELMA NO XDCAM DE MEMORIA ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-27 08:32:50,2024-08-30 20:00:00
PROBLEMA NO INTERCOM.,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-27 08:21:54,2024-08-30 20:00:00
Solicito a Instalação de Impressora  - 	REDAÇÃO TV ,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-08-27 07:47:24,2024-08-29 20:00:00
Acesso a Pasta - TRANSITO  - TRANSITO ,Fechado,Tecnologia > Cross > Acesso,2024-08-27 07:46:48,2024-08-28 17:00:00
Alteração de local do Ramal de OPEC para OPEC,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-26 15:27:11,2024-08-28 17:00:00
Problema Impressora  -  ,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-08-26 15:11:04,2024-08-28 20:00:00
Retornar PC Janaina Opec,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-26 12:14:14,2024-08-29 20:00:00
Máquina apresentando muita lentidão - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-25 09:15:45,2024-08-28 20:00:00
Biometria porta de acesso central Técnica parou,Pendente,Tecnologia > Cross > Segurança,2024-08-24 12:00:00,
Neres Pinto Sem acesso ao Censura,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Internet e Redes,2024-08-24 12:00:00,
"Ela não está conseguindo acessar a internet, não entra no mapa tempo.  - Operação Jornalismo",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-24 10:27:06,2024-08-27 20:00:00
Alteração de local do Ramal de Jurídico para Transportes,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-23 09:17:30,2024-08-27 17:00:00
Alfred 2 ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-23 08:23:00,2024-08-26 20:00:00
Problema com Ramal ROBERT - Telefone não toca,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-22 16:35:15,2024-08-26 17:00:00
ESTA SEM INTERNET - Comercial,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-22 16:33:18,2024-08-25 20:00:00
Acesso a Pasta - BORDERO - MUNIQUE,Fechado,Tecnologia > Cross > Acesso,2024-08-22 11:18:18,2024-08-23 17:00:00
Entrevista via Skype -  GE - Cassio Felipe,Fechado,Tecnologia > Operação > Operação Técnica > Skype,2024-08-22 10:49:09,2024-08-22 16:49:09
Email - Criar novo E-mail,Fechado,Tecnologia > Cross > Acesso,2024-08-22 09:06:22,2024-08-26 17:00:00
Troca de lâmpada - ,Fechado,Tecnologia > Serviço > Infraestrutura > Elétrica,2024-08-22 06:50:01,2024-08-24 20:00:00
Email - Redefinir senha,Fechado,Tecnologia > Cross > Acesso,2024-08-21 21:04:06,2024-08-23 17:00:00
Criação de e-mail,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-21 16:18:29,2024-08-24 20:00:00
Fazer limpeza de memória no computador - Marketing,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-21 13:46:24,2024-08-24 20:00:00
Está aparecendo alerta de vírus no computador. - Comercial,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-21 10:28:02,2024-08-24 20:00:00
Email - Criar novo E-mail,Fechado,Tecnologia > Cross > Acesso,2024-08-21 08:17:34,2024-08-23 17:00:00
Transmissor Mirante FM - Falha Modulo 1,Fechado,Tecnologia > Serviço > Infraestrutura > Manutenção,2024-08-20 16:08:14,2024-08-27 18:00:00
Requisição de periferico - Mouse - Produtora,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-19 14:16:56,2024-08-20 20:00:00
Problema  - Mouse  - Produtora,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-19 13:01:20,2024-08-20 20:00:00
Requisição de periferico - Mouse - Comercial,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-19 09:57:11,2024-08-20 20:00:00
Usuário de Rede - ARTHO EDUARDO RODRIGUES PEREIRA,Fechado,Tecnologia > Cross > Acesso,2024-08-19 08:35:11,2024-08-21 17:00:00
Só um dos monitores está dando vídeo. - Operação Jornalismo,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-19 08:21:43,2024-08-22 20:00:00
Requisição de periferico - Fones - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-17 08:41:19,2024-08-24 08:01:07
monitor apresentando falha na tela - Financeiro,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-16 15:30:24,2024-08-22 13:13:29
Não consigo acesso ao email ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-16 14:31:45,2024-08-19 20:00:00
Problema com Ramal ALAN NETO - Telefone não toca,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-16 10:40:32,2024-08-20 17:00:00
Requisição de periferico - Outros - Tecnologia,Pendente,Tecnologia > Cross > Infraestrutura,2024-08-16 10:17:43,2024-08-17 20:00:00
Comunicação,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-15 15:28:40,2024-08-18 20:00:00
NAVEGADOR,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-15 10:38:50,2024-08-18 20:00:00
Solicitação de upgrade/troca da máquina,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Hardware (Dispositivos/Equipamentos),2024-08-15 09:20:56,
Requisição de periferico - Outros - Jurídico,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-15 09:13:36,2024-08-16 20:00:00
Problema  - Mouse  - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-15 08:25:39,2024-08-16 20:00:00
Requisição de periferico - Mouse - Comercial,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-14 14:58:03,2024-08-15 20:00:00
Problema Impressora  -  ,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-08-14 09:55:12,2024-08-16 20:00:00
Email - Criar novo E-mail,Fechado,Tecnologia > Cross > Acesso,2024-08-14 09:28:40,2024-08-16 17:00:00
Anews -  Instalação,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-08-14 08:10:41,2024-08-17 20:00:00
Problemas técnico,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-14 06:12:58,2024-08-17 20:00:00
Manutenção Técnica - Caixa de som - Caixa oscila ao ligar ,Fechado,Tecnologia > Serviço > Infraestrutura > Manutenção,2024-08-13 17:56:29,2024-08-23 09:45:14
Requisição de periferico - Mouse - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-13 16:16:27,2024-08-14 20:00:00
aproveitar tb pra trocar a caixa de som que só funciona quando quer... - Tecnologia,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-13 15:39:46,2024-08-16 20:00:00
Email - Criar novo E-mail,Fechado,Tecnologia > Cross > Acesso,2024-08-13 15:39:13,2024-08-15 17:00:00
"Preciso que o teclado e o mouse do meu computador sejam trocados. Teclado quase sem letras e mouse ""prendendo"", difícil de manusear. - Tecnologia",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-13 15:04:19,2024-08-16 20:00:00
Solicito a Instalação de Impressora  - 	Produtora,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-08-13 13:53:38,2024-08-15 20:00:00
Email - Criar novo E-mail,Fechado,Tecnologia > Cross > Acesso,2024-08-13 11:06:47,2024-08-15 17:00:00
Email - Criar novo E-mail,Fechado,Tecnologia > Cross > Acesso,2024-08-13 10:36:49,2024-08-15 17:00:00
Solicitação de AO VIVO - GE -  Thiago Amorim,Fechado,Tecnologia > Operação > Operação Técnica > AO VIVO,2024-08-13 08:27:51,2024-08-13 14:27:51
Problema Impressora  -  ,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-08-13 08:15:50,2024-08-15 20:00:00
Problema com Ramal Ana Clara - Não recebe ligação,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-12 14:41:54,2024-08-14 17:00:00
Telefonia - Outros - Alteração de números nas teclas dos telefones Digitais para Embratel *	,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-12 13:28:06,2024-08-14 17:00:00
Problema com Ramal  - Não recebe ligação,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-12 09:55:04,2024-08-14 17:00:00
Email - Solicitar Exclusão de E-mail,Fechado,Tecnologia > Cross > Acesso,2024-08-09 17:00:24,2024-08-13 17:00:00
Email - Solicitar Exclusão de E-mail,Fechado,Tecnologia > Cross > Acesso,2024-08-09 16:59:38,2024-08-13 17:00:00
Email - Criar novo E-mail,Fechado,Tecnologia > Cross > Acesso,2024-08-09 16:58:07,2024-08-13 17:00:00
Ar-condicionado - OPEC/MKT - Não está gelando ,Fechado,Tecnologia > Serviço > Infraestrutura > Refrigeração,2024-08-09 15:17:11,2024-08-13 17:00:00
Manutenção Técnica - MIC Lapela - Produtora - Cabo da lapela quebrado,Fechado,Tecnologia > Serviço > Infraestrutura > Manutenção,2024-08-09 11:04:31,2024-09-04 09:40:07
Computador não liga. - Marketing,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-09 08:45:39,2024-08-12 20:00:00
Requisição de periferico - Mouse - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-09 07:22:10,2024-08-10 20:00:00
Instalação Driver Mesa Digitalizadora,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-08 18:08:43,2024-08-11 20:00:00
PROBLEMA NO CABO DE REDE DO PC QUE ATENDE AO OLIMPIO E O SERGIO.NA SALA DE ANAMELIA. - Operação Jornalismo,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-08 14:58:41,2024-08-11 20:00:00
Mudança Ramal 5168 ( Suleima ),Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-08 12:00:00,
Mudança de Ramal Sidney Pereira ( 5156 ),Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-08 12:00:00,
"Cabo de rede com mal contato, Olimpio",Fechado,Tecnologia > Serviço > NOC > Suporte de TI,2024-08-08 12:00:00,
Ramal 5086 ( Portaria ) Com áudio baixo,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-08 12:00:00,
Solicitação de AO VIVO - BDM -  Rafaela Braga ,Fechado,Tecnologia > Operação > Operação Técnica > AO VIVO,2024-08-08 11:06:57,2024-08-08 17:06:57
Problema Impressora  -  ,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-08-08 07:52:57,2024-08-10 20:00:00
Instalação de mais Câmeras no Telhado,Fechado,Tecnologia > Serviço > Infraestrutura > Segurança Eletrônica,2024-08-08 06:19:40,
Mudança de Ramal 5184 Comercial ,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-08 06:14:55,
Problema Impressora  -  ,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-08-07 16:17:06,2024-08-09 20:00:00
Telefonia - Outros - TELEFONES OPERADORA OI ÃO RECEBE LIGAÇÕES	,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-07 11:58:14,2024-08-09 17:00:00
"Só Os ramais da Embratel da área do administrativo não estão funcionando, foram reiniciados os Swiths e ainda permanece sem funcionar",Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-07 11:28:43,
Computador sem internet - Imirante/G1,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-07 09:08:17,2024-08-10 20:00:00
Mariton Trindade,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-07 07:58:35,2024-08-10 20:00:00
D4 Sign - Certificado Digital ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-06 18:19:11,2024-08-09 20:00:00
O disco rígido está cheio e não consigo abrir o programa. - Produtora,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-06 17:22:21,2024-08-09 20:00:00
ANEWS,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-06 16:55:22,2024-08-09 20:00:00
Telefonia - Outros - PROBLEMA NO  APARELHO TELEFONICO	,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-08-06 15:15:29,2024-08-08 17:00:00
Requisição de periferico - Teclado - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-06 14:15:38,2024-08-07 20:00:00
PROBLEMA NO ANEWS,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-06 11:00:18,2024-08-09 20:00:00
SOLICITAÇÕES IMAGENS - CAMERA DO CORREDOR ILHAS DE EDIÇÃO,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-06 10:06:32,2024-08-09 20:00:00
Anews -  NOME DO EDITOR,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-08-06 08:29:42,2024-08-09 20:00:00
Requisição de periferico - Outros - Rádio FM,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-05 14:35:44,2024-08-08 12:04:15
Requisição de periferico - Fones - Comercial,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-08-05 10:27:28,2024-08-30 10:32:56
Acesso a Pasta - Trânsito - Trânsito,Fechado,Tecnologia > Cross > Acesso,2024-08-05 08:53:51,2024-08-06 17:00:00
A rede de Internet da máquina de streaming do estúdio da Mirante News está fraca e envio do sinal para o YouTube e aplicativo está muito baixo. - Rádio AM,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-05 08:42:31,2024-08-08 20:00:00
Usuário Prestador Globo - Criação de Conta ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-08-05 08:17:43,
Anews -  Nome de Editor,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-08-05 08:02:26,2024-08-08 20:00:00
Problemas técnico TELE TEXTO ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-03 08:25:19,2024-08-06 20:00:00
LiveU SLS 04 - Travado na tela inicial,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Hardware (Dispositivos/Equipamentos),2024-08-02 14:43:53,
Usuário de Rede - MISLENE LIMA DOS SANTOS,Fechado,Tecnologia > Cross > Acesso,2024-08-02 14:16:42,2024-08-06 17:00:00
PROGRAMA MGO DAS RÁDIOS,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-02 11:28:14,2024-08-05 20:00:00
Lente com defeito ,Pendente,Tecnologia > Serviço > NOC > Suporte Técnico,2024-08-01 17:03:49,2024-08-02 08:03:49
Equipamentos,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-01 15:00:24,2024-08-04 20:00:00
Problemas com o salvamento dos arquivos na rede  - Marketing,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-08-01 14:08:33,2024-08-04 20:00:00
PC cronômetro desligado,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Hardware (Dispositivos/Equipamentos),2024-08-01 12:36:54,2024-08-17 11:25:14
Acesso remoto,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-01 11:19:35,2024-08-04 20:00:00
MUDANÇA DE LOCAL DO PC,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-08-01 10:06:40,2024-08-04 20:00:00
Manutenção Técnica - FONTE COMPUTADOR - FONTE NÃO LIGA,Fechado,Tecnologia > Serviço > Infraestrutura > Manutenção,2024-08-01 09:26:44,2024-08-05 17:00:00
