Title,Status,Category,Open Date,Close Date
Anews -  Instalação,6,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-05-13 16:35:49,2024-05-16 20:00:00
Requisição de periferico - Fones - Redação TV,6,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-05-13 16:30:36,2024-07-25 06:35:32
REDE MKT 2 FORA DO AR,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-05-13 14:05:49,2024-05-16 20:00:00
A senha do meu usuário não está entrando no meu computador. E não é possível redefinir por aqui.  - Imirante/G1,6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-05-13 09:49:19,2024-05-16 20:00:00
Manutenção Técnica - Ponto e Lapelas Edtúdio - Problemas nos cabos das lapelas e o ponto não está lçigando,6,Tecnologia > Serviço > Infraestrutura > Manutenção,2024-05-10 10:21:35,2024-05-14 17:00:00
Problema  - Fones  - Rádio AM,6,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-05-09 10:45:33,2024-05-13 07:36:25
TOTVS -  RH - Atualização base teste,6,Tecnologia > Cross > ERP,2024-05-09 09:14:58,2024-05-14 17:00:00
"Computador travando. Aviso de vírus. Estou sem poder trabalhar. Peço urgência, por favor! - Redação TV",6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-05-08 10:10:45,2024-05-11 20:00:00
Email - Criar novo E-mail,6,Tecnologia > Cross > Acesso,2024-05-07 15:58:15,2024-05-09 17:00:00
COMPUTADOR REINICIANDO E TELA AZUL - Financeiro,6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-05-07 15:43:02,2024-05-10 20:00:00
Problema Impressora  -  ,6,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-05-07 14:03:34,2024-05-09 20:00:00
"         Computador sem internet enquanto outros da mesma bancada estão ""normais"" - Redação TV",6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-05-07 08:29:08,2024-05-10 20:00:00
Requisição de periferico - Outros - Financeiro,6,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-05-06 16:17:12,2024-05-07 20:00:00
"Computador reiniciando constantemente, impossibilitando o trabalho.     - Financeiro",6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-05-06 16:15:31,2024-05-09 20:00:00
PRECISAMOS COLOCAR A MÁQUINA NO DOMÍNIO E DEFINIR USUÁRIOS QUE SERÃO UTILIZADOS PARA ACESSAR O ATENAS E O COMPUTADOR. - Comercial,6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-05-06 11:00:29,2024-07-19 14:32:36
Problema Impressora  -  ,6,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-05-06 09:07:02,2024-05-08 20:00:00
TOTVS -  Outros - Colocar a pasta do trânsito em dois computador. ,6,Tecnologia > Cross > ERP,2024-05-06 08:44:41,2024-05-09 17:00:00
      Computador em que trabalho trava quando tento copiar um arquivo baixado. - Redação TV,6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-05-04 08:50:17,2024-05-07 20:00:00
TOTVS - SEVILHA - Não está acessando Totvs.,6,Tecnologia > Cross > ERP,2024-05-03 09:06:47,2024-05-08 17:00:00
CONTAS - COBRANÇA - Diferença de Dados....,6,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Programas Internos,2024-05-02 14:11:57,2024-05-06 17:00:00
"Computador ""trava"" quando tenta copiar algum arquivo para o Trânsito    - Redação TV",6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-05-01 10:55:23,2024-05-04 20:00:00
Solicitação de AO VIVO - BDM -  Murilo Lucena,6,Tecnologia > Operação > Operação Técnica > AO VIVO,2024-05-01 10:17:11,2024-05-01 16:17:11
